car_make_value,car_type_value,alimentation_value,carosserie_value,puissance_value,id,name,year,details
FIAT,DUCATO,DIES,FGN,7,FI28AQ4,MAXI 3.5 XLH3 2.2 H3-POWER 180 EVOLUZIONE,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AWG,MAXI 3.5 XLH3 2.2 H3-POWER 180 EVOLUZIONE BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AQ1,MAXI 3.5 XLH3 2.2 H3-POWER 180 PACK,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AWD,MAXI 3.5 XLH3 2.2 H3-POWER 180 PACK BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AQ3,MAXI 3.5 XLH3 2.2 H3-POWER 180 PRO LOUNGE,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AWF,MAXI 3.5 XLH3 2.2 H3-POWER 180 PRO LOUNGE BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AY9,MAXI 3.5 XLH3 2.2 H3-PW 140 PK PRO LOUNGE CONNECT,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYA,MAXI 3.5 XLH3 2.2 H3-PW 180 PK PRO LOUNGE CONNECT,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYP,MH1 3.0T 120,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZN,MH1 3.0T 120 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYQ,MH1 3.3T 120,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZO,MH1 3.3T 120 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYR,MH1 3.3T 140,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZP,MH1 3.3T 140 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYS,MH1 3.5T 140,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYT,MH1 3.5T 140 BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZQ,MH1 3.5T 140 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZR,MH1 3.5T 140 PACK PREMIUM CONNECT BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYU,MH2 3.0T 120,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZS,MH2 3.0T 120 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYV,MH2 3.3T 120,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZT,MH2 3.3T 120 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYW,MH2 3.3T 140,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZU,MH2 3.3T 140 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYX,MH2 3.5T 140,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYY,MH2 3.5T 140 BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZV,MH2 3.5T 140 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZW,MH2 3.5T 140 PACK PREMIUM CONNECT BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYZ,MH2 3.5T 180,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZ0,MH2 3.5T 180 BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZX,MH2 3.5T 180 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZY,MH2 3.5T 180 PACK PREMIUM CONNECT BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZ1,MH2 3.5T MAXI 140,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZZ,MH2 3.5T MAXI 140 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZ2,MH2 3.5T MAXI 180,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZ3,MH2 3.5T MAXI 180 BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28B00,MH2 3.5T MAXI 180 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28B01,MH2 3.5T MAXI 180 PACK PREMIUM CONNECT BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AYG,MX 3.5 LH2 2.2 H3-PW 140 PK PRO LOUNGE CONNECT BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYH,MX 3.5 LH2 2.2 H3-PW 180 PK PRO LOUNGE CONNECT BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYJ,MX 3.5 LH3 2.2 H3-PW 140 PK PRO LOUNGE CONNECT BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYK,MX 3.5 LH3 2.2 H3-PW 180 PK PRO LOUNGE CONNECT BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYD,MX 3.5 MH2 2.2 H3-PW 140 PK PRO LOUNGE CONNECT BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYE,MX 3.5 MH2 2.2 H3-PW 180 PK PRO LOUNGE CONNECT BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYL,MX 3.5 XLH2 2.2 H3-PW 140 PK PRO LOUNGE CONNECT BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYM,MX 3.5 XLH2 2.2 H3-PW 180 PK PRO LOUNGE CONNECT BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYN,MX 3.5 XLH3 2.2 H3-PW 140 PK PRO LOUNGE CONNECT BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AYO,MX 3.5 XLH3 2.2 H3-PW 180 PK PRO LOUNGE CONNECT BA,A partir de 2022,A partir de 2022
FIAT,DUCATO,DIES,FGN,7,FI28AZH,XLH2 3.5T MAXI 140,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28B15,XLH2 3.5T MAXI 140 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZI,XLH2 3.5T MAXI 180,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZJ,XLH2 3.5T MAXI 180 BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28B16,XLH2 3.5T MAXI 180 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28B17,XLH2 3.5T MAXI 180 PACK PREMIUM CONNECT BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZK,XLH3 3.5T MAXI 140,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28B18,XLH3 3.5T MAXI 140 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZL,XLH3 3.5T MAXI 180,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28AZM,XLH3 3.5T MAXI 180 BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28B19,XLH3 3.5T MAXI 180 PACK PREMIUM CONNECT,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,7,FI28B20,XLH3 3.5T MAXI 180 PACK PREMIUM CONNECT BA,A partir de 2023,A partir de 2023
FIAT,DUCATO,DIES,FGN,8,FI28ABU,3.0 CH1 2.3 MJT 120 BUSINESS,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AFG,3.0 CH1 2.3 MJT 120 EVOLUZIONE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28972,3.0 CH1 2.3 MJT 120 PACK,A partir de 2019,A partir de 2019
FIAT,DUCATO,DIES,FGN,8,FI28ADN,3.0 CH1 2.3 MJT 120 PRO LOUNGE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28ABV,3.0 CH1 2.3 MJT 140 BUSINESS,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AFH,3.0 CH1 2.3 MJT 140 EVOLUZIONE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28973,3.0 CH1 2.3 MJT 140 PACK,A partir de 2019,A partir de 2019
FIAT,DUCATO,DIES,FGN,8,FI28ADO,3.0 CH1 2.3 MJT 140 PRO LOUNGE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28ABW,3.0 CH1 2.3 MJT 160 BUSINESS,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AFI,3.0 CH1 2.3 MJT 160 EVOLUZIONE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28974,3.0 CH1 2.3 MJT 160 PACK,A partir de 2019,A partir de 2019
FIAT,DUCATO,DIES,FGN,8,FI28ADP,3.0 CH1 2.3 MJT 160 PRO LOUNGE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28ABX,3.0 CH1 2.3 MJT 180 BUSINESS,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AFJ,3.0 CH1 2.3 MJT 180 EVOLUZIONE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AB8,3.0 CH1 2.3 MJT 180 PACK,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28ADQ,3.0 CH1 2.3 MJT 180 PRO LOUNGE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AC2,3.0 CH2 2.3 MJT 120 BUSINESS,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AFO,3.0 CH2 2.3 MJT 120 EVOLUZIONE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28978,3.0 CH2 2.3 MJT 120 PACK,A partir de 2019,A partir de 2019
FIAT,DUCATO,DIES,FGN,8,FI28ADV,3.0 CH2 2.3 MJT 120 PRO LOUNGE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AC3,3.0 CH2 2.3 MJT 140 BUSINESS,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AFP,3.0 CH2 2.3 MJT 140 EVOLUZIONE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28979,3.0 CH2 2.3 MJT 140 PACK,A partir de 2019,A partir de 2019
FIAT,DUCATO,DIES,FGN,8,FI28ADW,3.0 CH2 2.3 MJT 140 PRO LOUNGE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AC4,3.0 CH2 2.3 MJT 160 BUSINESS,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AFQ,3.0 CH2 2.3 MJT 160 EVOLUZIONE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28ABA,3.0 CH2 2.3 MJT 160 PACK,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28ADX,3.0 CH2 2.3 MJT 160 PRO LOUNGE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AC5,3.0 CH2 2.3 MJT 180 BUSINESS,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28AFR,3.0 CH2 2.3 MJT 180 EVOLUZIONE,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28ABB,3.0 CH2 2.3 MJT 180 PACK,A partir de 2020,A partir de 2020
FIAT,DUCATO,DIES,FGN,8,FI28ADY,3.0 CH2 2.3 MJT 180 PRO LOUNGE,A partir de 2020,A partir de 2020
